pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
urd-WL-79-174263-7720209-8-1,urd-WL-79-174263-7720209,8,real,Meet and see what does the president want ?,"Consult with him , and carry out the wishes of President Musharraf .",meet and see what do the president want ?,"consult with him , and carry out the wish of president musharraf .",0.8421052631578947,6-10 7-8 2-0 ,{},{},{},{},{},{},{}
news-C:1211,news-C:1211,,test,seven of the nine Democratic presidential candidates were also scheduled to address the forum .,seven of nine Democratic candidates for president also said they would participate in the conference Monday .,seven of the nine democratic presidential candidate be also schedule to address the forum .,seven of nine democratic candidate for president also say they would participate in the conference monday .,0.6521739130434783,14-16 0-0 1-1 3-2 4-3 6-4 5-6 8-7 ,{},{},{},0-0 1-1 3-2 4-3 6-4 8-7 12-13 13-14 14-16 ,5-5 5-6 7-8 7-9 7-10 7-11 7-12 9-8 9-9 9-10 9-11 9-12 10-8 10-9 10-10 10-11 10-12 11-8 11-9 11-10 11-11 11-12 ,{},{}
chtb_023-5-30,chtb_023,5,real,TVEs create about one third of Fujian 's GDP .,The portion of the gross national product generated by village and township enterprises accounted for about one-third of the portion of the gross national product generated by Fujian Province .,tves create about one third of fujian 's gdp .,the portion of the gross national product generate by village and township enterprise account for about one-third of the portion of the gross national product generate by fujian province .,0.84,9-29 3-16 4-16 1-7 6-27 2-15 5-17 ,{},{},{},{},{},{},{}
chtb_149-8-16,chtb_149,8,real,Foreign-invested ventures showed a rapid growth in trade with Japan .,The trades of foreign-investment enterprises to Japan rapidly increased .,foreign-invested venture show a rapid growth in trade with japan .,the trade of foreign-investment enterprise to japan rapidly increase .,0.8333333333333334,10-9 9-6 1-4 0-3 4-7 5-8 7-1 ,{},{},{},{},{},{},{}
news-C:1429,news-C:1429,,test,"under the 1973 Roe vs. Wade ruling , before a fetus could live outside the womb , the abortion decision was left to the woman and her physician .","under the original Roe v. Wade ruling , the abortion decision was left to the woman and her physician before a fetus could live outside the womb .","under the 1973 roe vs. wade ruling , before a fetus could live outside the womb , the abortion decision be leave to the woman and her physician .","under the original roe v. wade ruling , the abortion decision be leave to the woman and her physician before a fetus could live outside the womb .",0.14814814814814814,28-27 16-7 17-8 18-9 19-10 20-11 21-12 22-13 23-14 24-15 25-16 26-17 27-18 8-19 9-20 10-21 11-22 12-23 13-24 14-25 15-26 5-5 6-6 0-0 1-1 3-3 4-4 ,{},{},{},0-0 1-1 3-3 4-4 5-5 6-6 8-19 9-20 10-21 11-22 12-23 13-24 14-25 15-26 16-7 17-8 18-9 19-10 20-11 21-12 22-13 23-14 24-15 25-16 26-17 27-18 28-27 ,2-2 ,{},{}
chtb_248-6-38,chtb_248,6,real,"Based on information provided , the two parties discussed political , economic , and security issues in Cambodia during the meeting .","It is presented that both sides also discussed some other issues such as Cambodian politics , economics , and security , etc .","base on information provide , the two party discuss political , economic , and security issue in cambodia during the meeting .","it be present that both side also discuss some other issue such a cambodian politics , economics , and security , etc .",0.8235294117647058,21-22 12-17 13-18 14-19 8-7 7-5 3-2 11-16 9-14 17-13 15-10 5-4 10-15 ,{},{},{},{},{},{},{}
chtb_023-5-32,chtb_023,5,real,TVEs create about one third of Fujian 's GDP .,The gross national product of the industry of villages and towns made up 1/3 of the GNP of Fujian Province .,tves create about one third of fujian 's gdp .,the gross national product of the industry of village and town make up 1/3 of the gnp of fujian province .,0.8695652173913043,9-20 5-17 6-18 1-11 8-16 ,{},{},{},{},{},{},{}
VOA_URD_20070725.0007-5-3,VOA_URD_20070725.0007,5,real,One type of allery Egzema is common in one-year children .,Eczema is normally seen in boys less than 1 year old .,one type of allery egzema be common in one-year child .,eczema be normally see in boy less than 1 year old .,0.85,10-11 0-8 9-5 8-9 7-4 ,{},{},{},{},{},{},{}
cmn-NG-31-117651-7396532-17-5,cmn-NG-31-117651-7396532,17,real,How effective will this kind of corruption fighting be ?,What results can we expect from an anti-corruption campaign like this ?,how effective will this kind of corruption fight be ?,what result can we expect from an anti-corruption campaign like this ?,0.9,9-11 4-9 6-7 7-8 ,{},{},{},{},{},{},{}
VOA_URD_20070725.0007-9-2,VOA_URD_20070725.0007,9,real,Younger children do n't catch allergy resulting from climate changes .,Little boys whose allergies are cused due to the changing of season suffer less than others .,young child do n't catch allergy result from climate change .,little boy whose allergy be cused due to the changing of season suffer less than others .,0.9230769230769231,10-16 1-1 0-0 5-3 9-9 ,{},{},{},{},{},{},{}
news-C:631,news-C:631,,test,"Mr. Bloomberg later told reporters that the agreement '' will be a compromise , like the real world requires '' .","'' it will be a compromise , like the real world requires '' , he said .","mr. bloomberg later tell reporter that the agreement '' will be a compromise , like the real world require '' .","'' it will be a compromise , like the real world require '' , he say .",0.4545454545454546,20-16 9-2 10-3 11-4 12-5 13-6 14-7 15-8 16-9 17-10 18-11 19-12 3-15 8-0 ,{},{},{},3-15 4-15 5-15 8-0 9-2 10-3 11-4 12-5 13-6 14-7 15-8 16-9 17-10 18-11 20-13 ,0-14 1-14 6-1 7-1 ,{},{}
news-C:1554,news-C:1554,,test,prosecutors said the investment was a breach of duty and resulted in the pension fund immediately losing $ 1 million .,the indictment says the investment was a breach of fiduciary duties and resulted in the state pension fund immediately losing $ 1 million .,prosecutor say the investment be a breach of duty and result in the pension fund immediately lose $ 1 million .,the indictment say the investment be a breach of fiduciary duty and result in the state pension fund immediately lose $ 1 million .,0.17391304347826086,20-23 13-16 14-17 15-18 16-19 17-20 18-21 19-22 1-2 2-3 3-4 4-5 5-6 6-7 7-8 8-10 9-11 10-12 11-13 12-14 ,{},{},{},0-0 0-1 2-3 3-4 4-5 5-6 6-7 7-8 8-10 9-11 10-12 11-13 12-14 13-16 14-17 15-18 16-19 17-20 18-21 19-22 20-23 ,1-2 ,{},{}
PLA_CMN_20070716.0814-14-4,PLA_CMN_20070716.0814,14,real,What they really should fear is acting blindly out of desperation .,The only worrisome thing is to try to find a cure indiscriminately for an emergency .,what they really should fear be act blindly out of desperation .,the only worrisome thing be to try to find a cure indiscriminately for an emergency .,0.92,11-15 7-11 ,{},{},{},{},{},{},{}
arb-NG-2-76511-7419693-7-0,arb-NG-2-76511-7419693,7,real,"Its content prohibits the detention of any person in the centers of the Committee , and requires delivering them immediately to the police or other relevant security authorities .",Why does Aramco donate 25 million dollars to build houses for victims of Hurricane Katrina ?,"it content prohibit the detention of any person in the center of the committee , and require deliver them immediately to the police or other relevant security authority .",why do aramco donate 25 million dollar to build house for victim of hurricane katrina ?,0.9487179487179487,,{},{},{},{},{},{},{}
news-C:523,news-C:523,,test,"he was sent to Larned State Hospital , where he was evaluated and treated .",he ordered him sent to the Larned State Security Hospital for continued evaluation and treatment .,"he be send to larn state hospital , where he be evaluate and treat .",he order him send to the larned state security hospital for continued evaluation and treatment .,0.6818181818181819,14-15 2-3 3-4 5-7 6-9 4-6 11-12 13-14 12-13 0-2 ,{},{},{},2-3 3-4 4-6 5-7 6-9 12-13 14-15 ,0-2 1-1 1-2 9-2 11-12 13-14 ,{},{}
chtb_168-11-21,chtb_168,11,real,"It is hoped that economic cooperation will further develop , which can bring fruitful results to both sides .","It 's expected that the cooperation would advance gradually , and reap rich fruits .","it be hop that economic cooperation will far develop , which can bring fruitful result to both side .","it 's expect that the cooperation would advance gradually , and reap rich fruit .",0.8275862068965517,18-14 2-2 0-0 1-1 8-7 5-5 13-13 3-3 ,{},{},{},{},{},{},{}
urd-WL-72-174253-7562183-24-3,urd-WL-72-174253-7562183,24,real,Do they think that an Umrah can compensate the killing of their Muslim brothers ?,Are they that sure that they will be made innocent again and deserving of divine forgiveness by performing one Umar ?,do they think that an umrah can compensate the killing of their muslim brother ?,be they that sure that they will be make innocent again and deserve of divine forgiveness by perform one umar ?,0.8620689655172413,14-20 ,{},{},{},{},{},{},{}
news-C:429,news-C:429,,test,"they passed through the Lemelson Medical , Educational and Research Foundation limited partnership in 2001 to Syndia .","it said the patents were '' allegedly '' assigned to Syndia in 2001 through the Lemelson Medical , Educational and Research Foundation Limited Partnership .","they pass through the lemelson medical , educational and research foundation limit partnership in 2001 to syndia .","it say the patent be '' allegedly '' assign to syndia in 2001 through the lemelson medical , educational and research foundation limit partnership .",0.36,17-24 2-13 3-14 4-15 5-16 6-17 7-18 8-19 9-20 10-21 11-22 12-23 13-11 14-12 15-9 16-10 ,{},{},{},1-8 2-13 3-14 4-15 5-16 6-17 7-18 8-19 9-20 10-21 11-22 12-23 13-11 14-12 15-9 16-10 17-24 ,0-2 0-3 ,{},{}
urd-WL-86-174276-7483885-5-2,urd-WL-86-174276-7483885,5,real,WADA had filed a suit against their exoneration .,WADA made an appeal against the acquittal of Shoeb Akhter and Mohammed Asif in the International Arbitration Court .,wada have file a suit against their exoneration .,wada make an appeal against the acquittal of shoeb akhter and mohammed asif in the international arbitration court .,0.875,8-18 0-0 2-1 7-6 5-4 3-2 ,{},{},{},{},{},{},{}
news-C:2128,news-C:2128,,test,"the intelligence service , headed by Fujimori 's spy chief , Vladimiro Montesinos , was accused of torture , drug trafficking and disappearances .","the head of the intelligence service under Mr. Fujimori , Vladimiro Montesinos , was accused of tortures and disappearances .","the intelligence service , head by fujimori 's spy chief , vladimiro montesinos , be accuse of torture , drug trafficking and disappearance .","the head of the intelligence service under mr. fujimori , vladimiro montesinos , be accuse of torture and disappearance .",0.34782608695652173,23-19 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 0-3 1-4 2-5 21-17 22-18 4-1 6-8 ,{},{},{},0-3 1-4 2-5 6-7 6-8 7-6 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 21-17 22-18 23-19 ,4-0 4-1 4-2 5-0 5-1 5-2 ,{},{}
VOM19981230_0700_0515-1-6,VOM19981230_0700_0515,1,real,Several key US Republican Congressmen were caught in disagreement over how to impeach President Clinton .,Some important figures of the American Republic Party viewed divergently on the judicial issue of impeaching President Clinton .,several key u republican congressman be catch in disagreement over how to impeach president clinton .,some important figure of the american republic party view divergently on the judicial issue of impeach president clinton .,0.8620689655172413,15-18 12-15 13-16 14-17 2-5 3-6 1-1 ,{},{},{},{},{},{},{}
urd-WL-70-166999-7483775-25-3,urd-WL-70-166999-7483775,25,real,I was sunned over his bragging and asked him to tell me about my fortune .,"We became afraid of him putting a hex on us , so one day , we asked him about our own fortunes .",i be sun over his bragging and ask him to tell me about my fortune .,"we become afraid of him put a hex on u , so one day , we ask him about our own fortune .",0.8387096774193549,15-22 7-16 8-17 14-21 12-18 ,{},{},{},{},{},{},{}
news-C:322,news-C:322,,test,"consumers who said jobs are difficult to find jumped from 29.4 to 32.6 , while those claiming work was plentiful slipped from 13 to 12.6 .","consumers who said jobs are difficult to find jumped to 32.6 from 29.4 , while those saying work was plentiful slipped to 12.6 from 13 in April .","consumer who say job be difficult to find jumped from 29.4 to 32.6 , while those claim work be plentiful slip from 13 to 12.6 .","consumer who say job be difficult to find jumped to 32.6 from 29.4 , while those say work be plentiful slip to 12.6 from 13 in april .",0.125,25-27 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 17-17 18-18 19-19 20-20 13-13 14-14 15-15 9-11 10-12 11-9 12-10 21-23 22-24 23-21 24-22 16-16 ,{},{},{},0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-11 10-12 11-9 12-10 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-23 22-24 23-21 24-22 25-27 ,{},{},{}
