pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
chtb_168-8-17,chtb_168,8,HITInput,"In the nineties , the cooperation between the two sides further improved .","Entering the 1990s , the bilateral co-operation has been going deeper .","in the ninety , the cooperation between the two side far improve .","enter the 1990s , the bilateral co-operation have be go deeper .",0.8421052631578947,1,4-4 5-6 3-3 12-11,,,,,,,
VOM19981122_0900_1102-1-42,VOM19981122_0900_1102,1,HITInput,Here is the news about China .,"Ladies and gentlemen , let 's take a look at the situation in China .",here be the news about china .,"lady and gentleman , let 's take a look at the situation in china .",0.8421052631578947,8,5-13 6-14,,,,,,,
chtb_324-11-29,chtb_324,11,HITInput,It seems that more out-door training should be done . '',"In my opinion , we need more practice outdoors . ''",it seem that more out-door training should be do . '',"in my opinion , we need more practice outdoors . ''",0.8421052631578947,0,9-9 10-10,,,,,,,
urd-WL-11-174273-7483769-15-0,urd-WL-11-174273-7483769,15,HITInput,I had got tired of this issue and was asking to fire a couple of rounds here and there and finish the whole issue quickly .,I had become fed up with this operation and was saying that they should launch commando action and eliminate everyone within seconds .,i have get tire of this issue and be ask to fire a couple of round here and there and finish the whole issue quickly .,i have become feed up with this operation and be say that they should launch commando action and eliminate everyone within second .,0.8421052631578947,3,2-2 7-8 0-0 1-1 25-22 8-9 6-14,,,,,,,
urd-WL-72-174253-11359731-post1-9-0,urd-WL-72-174253-11359731-post1,9,HITInput,Why would anyone want to get their own hands cut off ?,How can one think of cutting his own hands .,why would anyone want to get their own hand cut off ?,how can one think of cut his own hand .,0.8421052631578947,2,8-8 7-7 9-5,,,,,,,
chtb_248-5-44,chtb_248,5,HITInput,Shihanuk put forward this proposal in his yestoday 's statement .,Sihanouk proposed this suggestion in an announcement he gave yesterday .,shihanuk put forward this proposal in his yestoday 's statement .,sihanouk propose this suggestion in an announcement he give yesterday .,0.8421052631578947,0,1-8 10-10 4-3 5-4 9-6 3-2,,,,,,,
VOM19981111_0700_1476-4-40,VOM19981111_0700_1476,4,HITInput,Now the details from Ma Kaiyue .,"Now please listen to the detailed contents of the report below , spoken by Macjill .",now the detail from ma kaiyue .,"now please listen to the detailed content of the report below , speak by macjill .",0.8421052631578947,9,1-4 6-15 2-5,,,,,,,
groups.google.com_fwcc_f363bceb6bd8a406_CMN_20060215_082900-49-0,groups.google.com_fwcc_f363bceb6bd8a406_CMN_20060215_082900,49,HITInput,Human beings at their birth are naturally good .,Any human being has a kind personality when he starts his life .,human being at their birth be naturally good .,any human be have a kind personality when he start his life .,0.8421052631578947,4,1-2 8-12 0-1,,,,,,,
urd-WL-79-174263-7720209-8-1,urd-WL-79-174263-7720209,8,HITInput,Meet and see what does the president want ?,"Consult with him , and carry out the wishes of President Musharraf .",meet and see what do the president want ?,"consult with him , and carry out the wish of president musharraf .",0.8421052631578947,4,6-10 2-0 7-8,,,,,,,
VOM19981003_0800_2179-15-42,VOM19981003_0800_2179,15,HITInput,`` I think it only concerns the Americans .,I think that this question of affection is entirely USA 's internal question .,`` i think it only concern the american .,i think that this question of affection be entirely usa 's internal question .,0.8421052631578947,5,1-0 7-9 2-1 8-13 5-4,,,,,,,
ZBN19981111_0041-13-29,ZBN19981111_0041,13,HITInput,Asia 's economic revival is in its beginning phase .,Asia 's still just beginning to recover from their own crisis .,asia 's economic revival be in it beginning phase .,asia 's still just begin to recover from their own crisis .,0.8421052631578947,2,1-1 0-0 9-11 7-4,,,,,,,
urd-NG-102-174502-11516101-post94-2-0,urd-NG-102-174502-11516101-post94,2,HITInput,How would this change affect the relations between Pakistan and America ?,How is this policy going to impact Pakistani-American relations .,how would this change affect the relation between pakistan and america ?,how be this policy go to impact pakistani-american relation .,0.8421052631578947,2,4-6 6-8,,,,,,,
urd-NG-102-174502-11516125-post27-1-4,urd-NG-102-174502-11516125-post27,1,HITInput,BBC publishes such commentaries after searching a lot .,The BBC always looks for such comments in order to publish them .,bbc publishes such commentary after search a lot .,the bbc always look for such comment in order to publish them .,0.8421052631578947,4,0-1 5-3 2-5 3-6 8-12 1-10,,,,,,,
ZBN19981111_0041-13-16,ZBN19981111_0041,13,HITInput,The recovery in Asia is still in its initial stage .,Asia 's still just beginning to recover from their own crisis .,the recovery in asia be still in it initial stage .,asia 's still just begin to recover from their own crisis .,0.8421052631578947,1,5-2 10-11 1-6 3-0,,,,,,,
VOM19981122_0900_1102-5-44,VOM19981122_0900_1102,5,HITInput,"So far , nothing has been heard of the two men .",At the present time nobody know where they are .,"so far , nothing have be hear of the two men .",at the present time nobody know where they be .,0.8421052631578947,2,6-5 11-9 5-8,,,,,,,
urd-WL-11-174273-7483769-27-2,urd-WL-11-174273-7483769,27,HITInput,Even enemies are treated this way by the cruelest people .,Only tyrants take this kind of action against their enemies .,even enemy be treat this way by the cruelest people .,only tyrant take this kind of action against their enemy .,0.8421052631578947,0,1-9 5-4 10-10 4-3,,,,,,,
artb_547-6-34,artb_547,6,HITInput,No confirmation that Lebanese air defense hit any of Israeli jets .,"No aircraft , however , was reported to have been hit .",no confirmation that lebanese air defense hit any of israeli jet .,"no aircraft , however , be report to have be hit .",0.8421052631578947,0,6-10 4-1 11-11,,,,,,,
urd-NG-102-174502-11516101-post94-2-0,urd-NG-102-174502-11516101-post94,2,HITInput,How would this change affect the relations between Pakistan and America ?,How is this policy going to impact Pakistani-American relations .,how would this change affect the relation between pakistan and america ?,how be this policy go to impact pakistani-american relation .,0.8421052631578947,2,4-6 6-8,,,,,,,
VOM19981122_0900_1102-8-33,VOM19981122_0900_1102,8,HITInput,The police carried out the detentions to deter the gathering .,The police was directed against this meeting and took action of arrest .,the police carry out the detention to deter the gathering .,the police be direct against this meeting and take action of arrest .,0.8421052631578947,2,10-12 5-11 0-0 9-6 1-1 2-8,,,,,,,
CCTV4_NEWS3_CMN_20060216_075800_208_476.qrtr-1-4,CCTV4_NEWS3_CMN_20060216_075800_208_476.qrtr,1,HITInput,Good . Thank you for tuning in to China 's News .,"All right , welcome everyone to the Chinese news program .",good . thank you for tune in to china 's news .,"all right , welcome everyone to the chinese news program .",0.8421052631578947,1,10-8 8-7 11-10 0-1,,,,,,,
urd-WL-72-174253-11359731-post1-9-0,urd-WL-72-174253-11359731-post1,9,HITInput,Why would anyone want to get their own hands cut off ?,How can one think of cutting his own hands .,why would anyone want to get their own hand cut off ?,how can one think of cut his own hand .,0.8421052631578947,2,8-8 7-7 9-5,,,,,,,
urd-NG-102-174502-11516125-post27-1-4,urd-NG-102-174502-11516125-post27,1,HITInput,BBC publishes such commentaries after searching a lot .,The BBC always looks for such comments in order to publish them .,bbc publishes such commentary after search a lot .,the bbc always look for such comment in order to publish them .,0.8421052631578947,4,0-1 5-3 2-5 3-6 8-12 1-10,,,,,,,
CCTV4_NEWS3_CMN_20060217_075800_447_833.qrtr-26-1,CCTV4_NEWS3_CMN_20060217_075800_447_833.qrtr,26,HITInput,"Er , that 's all I have learned now .","Eh , currently that is what we understand regarding the situation .","er , that 's all i have learn now .","eh , currently that be what we understand regard the situation .",0.8421052631578947,2,1-1 0-0 9-11,,,,,,,
urd-WL-86-174276-11370266-post1-4-5,urd-WL-86-174276-11370266-post1,4,HITInput,You can also send greetings in the form of verses suitable for Eid .,You can post Eid-related couplets as well .,you can also send greeting in the form of verse suitable for eid .,you can post eid-related couplet as well .,0.8421052631578947,6,0-0 9-4 1-1 13-7 2-6 12-3,,,,,,,
urd-WL-86-174276-11370266-post1-4-5,urd-WL-86-174276-11370266-post1,4,HITInput,You can also send greetings in the form of verses suitable for Eid .,You can post Eid-related couplets as well .,you can also send greeting in the form of verse suitable for eid .,you can post eid-related couplet as well .,0.8421052631578947,6,0-0 9-4 1-1 13-7 2-6 12-3,,,,,,,
urd-WL-80-174265-7519426-23-0,urd-WL-80-174265-7519426,23,HITInput,These things have neither any religious or judicial nor any moral justification .,Such nonsense neither can legally be justified nor morally .,these thing have neither any religious or judicial nor any moral justification .,such nonsense neither can legally be justify nor morally .,0.8421052631578947,3,10-8 11-6 3-2 12-9,,,,,,,
chtb_149-8-14,chtb_149,8,HITInput,Foreign-invested ventures showed a rapid growth in trade with Japan .,The trade between the foreign capital enterprises and Japan increased rapidly .,foreign-invested venture show a rapid growth in trade with japan .,the trade between the foreign capital enterprise and japan increase rapidly .,0.8421052631578947,1,0-4 10-11 9-8 7-1 5-9 1-6 4-10,,,,,,,
urd-WL-12-174261-7433643-17-0,urd-WL-12-174261-7433643,17,HITInput,All the Punjabi speaking people around me pronounce `` Ghanta '' .,The Punjabi-speaking in my circle pronounce it as Ghinta .,all the punjabi speaking people around me pronounce `` ghanta '' .,the punjabi-speaking in my circle pronounce it a ghinta .,0.8421052631578947,2,1-0 2-1 11-9 7-5 3-1,,,,,,,
VOA_URD_20070721.0008-15-0,VOA_URD_20070721.0008,15,HITInput,His guarantee money was half a million US dollars .,"He has been asked to fill surety bond of 500,000 dollars .",his guarantee money be half a million u dollar .,"he have be ask to fill surety bond of 500,000 dollar .",0.8421052631578947,2,9-11 8-10 1-6,,,,,,,
ZBN19981111_0041-13-44,ZBN19981111_0041,13,HITInput,The recovery of Asia is still at the beginning stage .,Asia 's still just beginning to recover from their own crisis .,the recovery of asia be still at the beginning stage .,asia 's still just begin to recover from their own crisis .,0.8421052631578947,1,8-4 3-0 10-11 1-6 5-2,,,,,,,
urd-WL-80-174265-7496743-39-2,urd-WL-80-174265-7496743,39,HITInput,I learnt about my mistake because of your encouragement .,"I see now what I did wrong , thanks to your advice .",i learn about my mistake because of your encouragement .,"i see now what i do wrong , thanks to your advice .",0.8421052631578947,3,4-6 9-12,,,,,,,
chtb_149-8-10,chtb_149,8,HITInput,Foreign-invested ventures showed a rapid growth in trade with Japan .,The trade between foreign funded enterprises and Japan grew rapidly .,foreign-invested venture show a rapid growth in trade with japan .,the trade between foreign funded enterprise and japan grow rapidly .,0.8421052631578947,0,10-10 9-7 0-3 4-9 7-1 1-5 5-8,,,,,,,
VOM19981122_0900_1102-5-9,VOM19981122_0900_1102,5,HITInput,"As of now , their whereabouts are unknown .","At present , no one knows the where about of these two .","a of now , their whereabouts be unknown .","at present , no one know the where about of these two .",0.8421052631578947,4,8-12,,,,,,,
